Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
562,"Spencer Breslin may be only 8 years old, but he has already worked as much as many adult actors. Spencer has starred in 40 commercials, a TV miniseries, and two movies! You might have seen Spencer recently in the Disney movie
Spencer began his acting career when he was about 3 years old. A
, a person who looks for actors, saw Spencer at a playground in New York City, where Spencer lives. The agent told Spencer's mom that Spencer could probably act in commercials. Shortly after that, he began his acting career.
What does Spencer want to do when he grows up? Spencer plans on doing lots of different things. ""I'd like to be a cop or a secret agent--maybe even a [movie] director, but I will always love acting,"" he said in a recent interview.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.1030617207288742,0.38688430190086365,0.4648287296295166,0.018887758255004883,0.026337377727031708
501,"Just in time for Black History Month, President George Bush has signed a law to build a national museum honoring African Americans.
The National Museum of African American History and Culture will be part of the Smithsonian Institution in Washington, D.C. It will include exhibits on slavery and other important periods in black history.
Getting approval for the museum was no easy task.In fact, politicians and leaders worked for almost 100 years to get the bill signed. ""This has been a long, hard effort, but we're here today,"" one government official told
. Planners estimate that building the museum will take about ten years.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.13363759219646454,0.3805689811706543,0.4587225019931793,0.010938676074147224,0.01613224670290947
610,"History in the Making: Japan Invades Hong Kong
War broke out between China and Japan in 1937. An undeclared war was fought until 1941, when China, as well as the United States, the United Kingdom, and the Soviet Union, declared war on Japan, Germany, and Italy. In 1941, Japan invaded the British colony of Hong Kong, which is part of present-day China. Connie interviewed her grandfather, Locksley Siu, who was in Hong Kong during the Japanese invasion.
How old were you when World War II began?
World War II in Hong Kong was from 1941 to 1945. The Japanese army occupied the former British colony when I was 11 years old.
Where did you live, and did you have a car?
Altogether, eight people lived in [an] apartment of 500 square feet. Our apartment was in Wan Chai, on Hong Kong Island. Most people did not have cars. My dad had an old bicycle.
Did you still go to school during the Japanese occupation?
Yes, I continued to go to school for the first year. Later the school was closed because the school ran out of money. During the occupation, students were required to learn Japanese. Japanese teachers taught us Japanese.
Did you have enough food to eat every day?
No, we did not have enough food. We only ate vegetables, beans, and potatoes, but no rice at all. Meat was very costly and in short supply. When we were really hungry, we drank water. Sometimes we had to pick up grass and leaves from trees to eat.
How did the Japanese soldiers treat the Chinese people?
They were rude, and they hated Chinese people. We had to salute the Japanese soldiers when they passed by. Otherwise they would kick [us] in the back.
How was life affected by the occupation?
There was little freedom. The Japanese forbade people to go out after 11 at night. There was no traffic during the curfew. There was a lack of electricity for lighting; instead, we used candles. The only entertainment at night was the radio. The Japanese government took all Hong Kong dollars away. The Japanese government forced us to use Japanese yen. Roads such as Queen's Road and King's Road were changed to Japanese names.
Do you have any comments about the occupation?
More than 60 years after [the end of] World War II, there are still many people  who live in fear, hunger, and poverty because of wars. I hope that you will think more of those less fortunate.
I learned that there was little freedom under the occupation. I should be grateful that I live in a country where I am not forced to do things that I don't want to do. I'm going to do something for the less fortunate, just as my grandpa told me.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.04937083646655083,0.17449168860912323,0.6393934488296509,0.03483887389302254,0.1019052043557167
38,"You're probably familiar with this saying: An apple a day keeps the doctor away. There has been a lot of health advice in the news lately about what is good for your body. Sometimes it becomes difficult to tell what is true and what is considered a myth.
is a made-up story that is passed down from generation to generation. Myths often become accepted as the truth. Weekly Reader spoke with a few health experts to find out the truth behind some common beliefs.
: An apple a day keeps the doctor away.
: Although eating this fruit won't cure an illness, apples are a healthful food choice. ""[Apples] are good for you,"" said nutrition expert Dr. Melvin Heyman. ""They contain nutrients.""
are vitamins and minerals that your body needs to stay healthy. Apples are also a good source of fiber, which can decrease the risk of heart disease later in life.
: You should let a cut breathe.
: Contrary to popular belief, cuts do not need to breathe. ""The open cut or scrape should be covered,"" said skin expert Dr. Amy Harned. According to Dr. Harned, it's important to wash the wound first. Then, apply an antibiotic ointment and cover the cut with a bandage. Leaving a cut uncovered can allow germs to infect it.
: Eating carrots will improve your eyesight.
: Carrots are rich in vitamin A, which helps keep your eyes healthy. According to eye expert Dr. Timothy Wingert, ""Eating carrots will not improve your eyesight. But eating carrots is part of a well-balanced diet. Carrots have nutrients that help your eyes to function properly."" Carrots also make a tasty snack.
: You can hurt your eyes by sitting too close to the TV.
: There is some truth to this advice. According to Dr. Wingert, sitting too close to the television for long periods of time makes eyes tired and can cause eyestrain. ""Generally, it is more comfortable on your eyes to view the television from at least 5 feet from the screen,"" he says. So, back up from that television or, better yet, turn it off!
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.11695893853902817,0.39677271246910095,0.45889902114868164,0.011045178398489952,0.01632419042289257
129,"Olympic medalist Michelle Kwan has a new role off the ice.
Michelle Kwan has a new job. This job, however, does not require her to wear ice skates to work. The champion figure skater will travel around the world visiting schools. Kwan, 26, will speak to students about the values of the United States.
Secretary of State Condoleezza Rice selected Kwan to be a public
A diplomat is a person who represents his or her government abroad. According to Rice, many children in other countries hear negative opinions about the United States. In Kwan's new role as a diplomat, she will try to improve how people in other countries view the United States. She will share stories of her own successes. ""Like so many Americans, Michelle Kwan has a unique personal story, one that has captivated people everywhere, especially young people,"" Rice told
Kwan, who was born in California, won her first world f igure-skating title when she was 15. She has won a total of 43 championships, including two Olympic medals. She took home an Olympic silver medal in 1998 and a bronze medal in 2002. Kwan says that in her new position, she hopes to bring countries closer together. She plans to speak to young people about the importance of setting goals.
""I am honored to accept this appointment and to serve my country,"" Kwan says. ""As an athlete, I have always been proud to represent the United States around the world. Being able to do so in this new position is very special and meaningful to me.""
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.0682004988193512,0.3035004734992981,0.5921265482902527,0.013847783207893372,0.022324664518237114
254,"When thousands of baseball fans head to ballparks this summer, chances are theyll have trouble reciting the words to our national anthem. Two out of three Americans dont know the words to ""The Star-Spangled Banner,"" according to a recent Harris Poll.
As a result, the National Anthem Project, spearheaded by music educators, is dedicated to reteaching people the words to Americas official song. A crosscountry campaign kicked off in January and is currently touring cities in the West from Los Angeles to Seattle.
The tour includes interactive exhibits and a singing contest. In each location, the singer who belts out the best version of the national anthem wins a $1,000 donation to a school music education program of his or her choice. In Richmond, Virginia, an 11-yearold boy took home the top prize.
Why dont people know the words to our countrys most famous tune? ""We see it as a consequence that music education programs are being diminished in schools,"" project spokesperson Elizabeth Lasko told
""[People who do] know the words say they learned them in school.""
or end, in Baltimore, Maryland, at Fort McHenry on September 14. That date and that place are when and where Francis Scott Key penned the poem that later became the national anthem.
According to the National Anthem Project, the song represents our countrys history and culture. Many people sing it at community events.
""We want people to know the words so they sing it together,"" says Lasko. ""If youre taught as a young person to sing it, youll always be able to sing it."" For more information on the National Anthem Project and tour cities, visit
During the War of 1812, Francis Scott Key wrote the poem that later became the national anthem.
On September 13, 1814, Key watched British ships bomb Fort McHenry in Baltimore, Maryland. The next morning, he spotted the American flag still flying over the fort. The sight inspired him to write the poem. In 1931, Congress made it the national anthem.
Here is the first verse of the four-verse song:
O say, can you see, by the dawns early light,
What so proudly we hailed at the twilights last
Whose broad stripes and bright stars, through
     the perilous fight,
Oer the ramparts we watched, were so
     gallantly streaming?
And the rockets red glare, the bombs bursting
     in air,
Gave proof through the night that our flag was
     still there.
O say, does that star-spangled banner yet wave
Oer the land of the free, and the home of the
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.04071757197380066,0.14828823506832123,0.7281090021133423,0.024894366040825844,0.05799085646867752
456,"On New Year's Day 2001, Irene Alexander and 2,538 other people gathered at Mount Vernon, George Washington's home in Virginia. They came to honor the slaves who had worked there. On New Year's Day 200 years earlier, 123 of George Washington's slaves had been freed.
Washington's widow, Martha, freed her husband's slaves on January 1, 1801. Martha was carrying out the wishes of the country's first president, who had died on December 14, 1799. In his will he had requested that his slaves be freed after his wife's death.
During the ceremony, Alexander, a descendant of a slave who worked at Mount Vernon, told visitors, ""I hope you all feel, as I do, a sense of joy, a sense of sadness but also a sense of hope that the contributions of good people will always be remembered.""
Jennifer Saxon, a spokesperson for Mount Vernon, told
that Mount Vernon couldn't have prospered without slave labor. ""Slaves did most of the work,"" she said.
When Washington was born, many Americans owned slaves. Those people used slaves to plant crops and perform many other duties. Most people thought slavery was OK. When Washington was 11 years old, his father died and left him ten slaves.
During the American Revolution, which began in 1775, some people began to think that slavery was wrong and should be ended. Washington was one of those people. He vowed never to buy another slave.
In his will, Washington wrote that all his slaves should be freed. ""Upon the [death] of my wife,"" he wrote, ""it is my...desire that all the slaves which I hold in my own right shall receive their freedom.""
To make sure Washington's wishes were carried out, Martha freed his slaves in 1801, a year before she died. Martha, however, kept the slaves she owned when she freed her husband's slaves.
Even though Washington freed the slaves he owned, slavery remained legal in some states for another 64 years, until 1865. Slavery did not end in the United States until after the Civil War ended it.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.07750894874334335,0.2910959720611572,0.5980050563812256,0.012310477904975414,0.021079570055007935
801,"A group of fourth graders witnessed firsthand proof that one person's junk is another person's treasure.
joined the students on their recent visit to the Garbage Museum in Stratford, Connecticut, where a giant, multicolored dinosaur molded out of garbage towered above them.
was sculpted out of a ton of trash! That is equal to 2,000 pounds of garbagethe amount of trash each person, on average, throws away each year. Philadelphia artist Leo Sewell scoured city dumps and created
out of old junk, from false teeth and license plates to toys, tires, and tennis rackets.
""I think the dinosaur is one of the coolest things I've ever seen,"" said fourth grader Jahkwe Aquart from Park City Magnet School in Bridgeport, Connecticut. His classmate Julie Pham, 9, agreed. ""Instead of throwing away our garbage, we can reuse it.""
was made out of a ton of trash, including false teeth, license plates, and tires.
That is exactly the point. ""The museum shows what happens to our trash, how we can reduce our trash, and what we can do instead of throwing our trash away,"" said museum director Sotoria Montanari.
Today, Americans create more garbage than ever before. In the early 1900s, most items were packed in containers that could be used again. Now, most of the food we buy, from cereal to milk, comes in boxes and cartons that can be thrown away.
So what happens to trash after it is tossed out? Some trash ends up in
. In a landfill, garbage gets buried between layers of soil. Because many states are running out of room for landfills, more and more garbage goes to
(or resource-recovery) plants. At these plants, garbage is burned and converted into electricity that people use to power their lights, TVs, and video games.
Plastic bottles can be recycled at centers like this one.
Garbage is a form of solid waste. The Garbage Museum and its recycling plant, which are run by the Connecticut Resources Recovery Authority, provide visitors with ideas to cut down on solid waste. One way is to
, or make less, trashby throwing away fewer napkins when you eat, for instance. Another way is to
, or find new uses for, old items. Paper bags, for example, can be reused to make book covers or wrap gifts.
People also help decrease their solid wastes when they
. Recycling refers to putting old objects, such as glass, plastic bottles, newspapers, and aluminum cans through a special process so they can be used again. (See ""
Recycling has many benefits. Did you know that recycled plastic soft-drink bottles can be made into park benches, carpeting, and backpacks? The more people recycle, the less garbage ends up in landfills or waste-to-energy plants.
, or materials from Earth. To make an aluminum can from scratch, for example, the metal needs to be mined from the ground. That process harms the land and pollutes the air and water. Making aluminum cans from recycled cans uses 95 percent less energy and protects Earth's natural resources. In fact, the energy saved each year from recycled cans could light Washington, D.C., for nearly four years!
What are some other ways you can protect natural resources?
As part of their visit, the fourth graders got a look at the museum's recycling center. Here, they discovered that one
, or bundle, of recycled newspapers can save 17 trees! The message seems to have stuck with 9-year-old Arron Smith. ""When you recycle, you save trees and animals' homes.""
Did you ever wonder what happens to the aluminum cans you recycle?
watched a recycling center in action at the Garbage Museum.
Trucks drop off aluminum cans that are mixed with massive loads of plastic bottles and glass. The trash travels along conveyor belts to be sorted and separated.
Machines compress aluminum cans into giant bales.
The bales are sold to companies that turn the recycled cans into something usable. From recycled aluminum cans, more cans are made. When you buy recycled products, you ""close the loop.""
Each American throws away about 5 pounds of garbage each day. Earth Day, April 22, reminds people how important it is to reduce waste. Here are some ways:
Carry a lunch box instead of a paper lunch bag, and pack food in reusable containers.
Use both sides of a sheet of paper.
Donate old clothing and toys to a charity.
pile using food scraps, leaves, and grass clippings. Composting is nature's way of recycling. Plants and other wastes
, or rot, and nourish the soil.
Recycle plastic and glass bottles and jars, newspapers, and aluminum cans. Recycling just one aluminum can will save enough energy to run your TV for three hours!
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.04162909835577011,0.1283084750175476,0.7300073504447937,0.027755649760365486,0.07229939103126526
300,"If two heads are better than one, a newly discovered turtle is head and shoulders above other turtles. May Toro found a two-headed turtle in Florida. ""I was shocked. I couldn't believe it,"" Toro said after she picked up the turtle.
Toro works for Mary Kraus, who studies turtles. Kraus says she has seen the eggs of two headed turtles before. However, she has never seen a living two-headed turtle. ""This is the first time I've ever seen one alive, fully developed, and hatched,"" Kraus said.
The two-headed turtle is a loggerhead turtle. The U.S. government says the loggerhead turtle is an endangered species. Loggerhead turtles can grow to be 3 feet long and weigh up to 350 pounds!
After studying the turtle for a couple of days, Toto and Kraus let the turtle go. ""We didn't want it to become a freak in a freak show"", Kraus said.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.07532104849815369,0.3165504038333893,0.572431743144989,0.01383175328373909,0.02186512015759945
173,"Marco Andretti is on the fast track to success.
Speed runs in Marco Andrettis family. His grandfather, Mario, and father, Michael, are two of the best-known race car drivers of all time. Now 19-year-old Marco is taking his place behind the wheel. He recently finished his first season as a driver for the Andretti Green Racing team. He placed second in this years Indianapolis 500, finishing ahead of his father. Marco also won the Indy Grand Prix of Sonoma (California). He recently slowed down long enough to talk to
So, how fast do you actually go?
[My] top speed [is] 240 [miles per hour].
How did you get started in racing?
I started at 9 years old. So its go-karts. Believe it or not, those things arent toys. It gets pretty competitive. The first time I ever sat in a go-kart, I was just going to have a go and see basically if I had it or not. Of course, the media was everywhere. There were so many cameras there, I couldnt even see the track.
How did you deal with all the attention at such a young age?
It was very overwhelming. I got to the point where I was winning races, but I wasnt enjoying myself. I would win a race and come away from the day saying thats what I needed to do, rather than enjoy it. I just took a little time off and then went crazy not driving, so I had to come back for myself.
What dont you like about coming from such a famous racing family?
You have a lot expected of you because of all their accomplishments, but Im just going to go have fun with it. You set your own goals.
How did it feel to pass your father in the Indy 500?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,1,0.35594820976257324,0.4345134496688843,0.17675551772117615,0.017800020053982735,0.014982851222157478
18,"What is one of your worst nightmares about the school day? No recess!
For students in cities across the country, from Atlanta to Las Vegas, break time is over. Elementary-school children at the Clark County School District in Las Vegas recently said good-bye to recess.
Why has this Las Vegas district and many others eliminated, or
, recess? School officials say they want students to have more classroom time to learn. They also hope that more time in class will help students perform better on their standardized tests.
The students in Clark County have a 30-minute lunch period. They have to squeeze playground minutes into that half-hour block. They no longer get an additional 15- to 20-minute recess.
Many teachers, parents, and students disagree with the decision to ban recess. Education experts often say that recess is an important part of the school day.
Those experts say that the benefits of recess outweigh the lost class time. Recess gives students the opportunity to take a break, exercise, and socialize with their friends. At recess, many students learn how to cooperate and play with other students. In addition, some studies show a recess break can help improve test scores.
One fifth grader in Virginia told the
she looks forward to the daily break so she can return fresh to her schoolwork. ""I feel like I'm ready for anything that comes my way,"" she said.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.0793241634964943,0.2636033296585083,0.6210902333259583,0.013132106512784958,0.022850146517157555
105,"If you had to choose one invention you couldn't live without, which would it be-the toothbrush, car, cell phone, or microwave oven? That was the question asked of American teens and adults in a survey conducted by the Massachusetts Institute of Technology (MIT).
The toothbrush emerged as the number-one invention that Americans can't live without. Following closely in second place was the car.
These findings show that important inventions do not have to be complicated. ""In today's high-tech society, we thought people would be voting for the high-tech inventions,"" said Kristin Joyce, a spokesperson at MIT. ""The results show that simple, low-tech inventions are important to people.""
The toothbrush has a long history, dating back to the 15th century. According to the American Dental Association, the first toothbrush was invented in 1498. To make the brush, a Chinese emperor placed hog bristles in a bone handle.
In 1938, nylon bristles replaced pig bristles. Dentists today are eager to remind people that while the toothbrush has taken the throne as king of the invention list, it still needs its handy sidekick-dental floss.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.061374299228191376,0.20889604091644287,0.6768232583999634,0.01663123071193695,0.03627513721585274
112,"What's purple and gold, wears sneakers, has horns and a tail, and weighs several hundred pounds? A statue of a cow, of course!
People in several U.S. cities are being treated to herds of cow sculptures. The sculptures are part of Cows on Parade.
Cows on Parade started in Switzerland in 1998. A U.S. businessman saw the cows and brought the idea to the United States in 1999. This year, about 1,000 cows are on display in several U.S. cities.
Each cow is made of fiberglass and was decorated by a local artist, including some kids. The cows will be left on display until October.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,0,0.5149226188659668,0.3474142849445343,0.11534363776445389,0.009477589279413223,0.012841944582760334
317,"Do you get good grades? Do you talk to your parents about what's happening at school and about things you and your friends are doing after school?
A recent study shows that how kids answer those questions tells a lot about whether they are headed for trouble. The study says kids who spend their free time aimlessly often get into trouble.
The study, called the National Longitudinal Study of Adolescent Health, was funded by the federal government. More than 90,000 kids between the ages of 12 and 18 took part in the study. Those kids attended 134 different U.S. schools. The study followed them from 1994 to 2000.
About half of the kids in the study said they were not involved in dangerous activities. But 25 percent said they had tried a cigarette, 26 percent said they had picked up a gun, and 47 percent said they had tried alcohol.
The study found that kids who spend their free time hanging out with nothing to do, who get poor grades, or who don't talk with their parents are eight times more likely to take part in unhealthful activities later on, such as smoking cigarettes or trying drugs.
Kids who hang out with friends who drink alcohol, smoke cigarettes, or have tried drugs are likely to do what their friends are doing, said Robert Blum. Blum is one of the doctors who conducted the study. In other words, kids tend to act like their friends, Blum said.
""How young people do at school and what they do with their free time are the most important [ways of predicting] risky behavior,"" said Blum.
Kids should get involved in interesting activities, Blum advised. Instead of hanging out with kids who are already trying what the study calls ""high-risk activities,"" Blum said that kids should play sports, read, talk with parents, or do homework.
The National Longitudinal Study finds that kids who are involved in activities usually don't get into trouble. Here's a story written by a
kid reporter about a few kids who know how to spend their time:
There are a lot of good kids. I know three of them who live in my hometown, Lockport, Illinois.
Amanda Clemmons and Heather Grein are best friends. Recently, they celebrated their birthdays together.
The two girls invited about 60 kids to a birthday party. The girls, however, asked their friends to bring pet supplies instead of presents. Their guests brought leashes, paper towels, pet food, treats, kitty litter, and toys to the party. Amanda and Heather then donated the pet supplies to the TLC Animal Shelter in Homer Township.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.04220909997820854,0.1330087035894394,0.7346086502075195,0.026988929137587547,0.06318450719118118
409,"More bears are alive and well, but are they ready to come off the endangered species list?
The bears are back after being on the brink of extinction in and around Yellowstone National Park. Yellowstone is located in the states of Wyoming, Idaho, and Montana.
Now the U.S. government may remove the grizzly from its list of endangered species in this area. ""The future of the Yellowstone grizzly bears is bright,"" says Chris Servheen of the U.S. Fish and Wildlife Service.
That wasnt always the case. The numbers of grizzlies began to shrink in the early 1900s largely because ranchers hunted the animals and farmers destroyed their
By 1975, only 220 to 320 bears still lived in the Yellowstone area. That year, the grizzly was listed as a threatened species under the Endangered Species Act, which offers special protection to animals facing extinction. Today, wildlife experts estimate that more than 600 bears live in the region surrounding Yellowstone.
Grizzly bears live in other parts of Idaho, Montana, and Wyoming as well as Washington state and will remain on the list in those areas. Grizzlies in Alaska, which number about 30,000, have never been on the list because that population is healthy.
Its Not Time Yet Not everyone thinks its a good decision to remove grizzlies from the list. Some wildlife officials fear that if the bear is removed from the list, its habitat around Yellowstone could be used for logging, oil drilling, and development. Others worry that the bears will be hunted again. ""We would love to see the grizzly bear delisted, but its not ready,"" says wildlife supporter Louisa Wilcox. ""If you want to protect bears for future generations, you have to protect the habitat they need. This plan doesnt do it.""
Should grizzlies no longer be listed as an endangered species? Why or why not?
The grizzlys return isnt the only species success story. Take a look at some other animals that are being saved, thanks to tough laws and hardworking scientists.
In 1963, only 417 pairs of bald eagles nested in the United States. There are now more than 6,400 pairs, and the national symbol may soon be removed from the list of endangered species.
Hawaiians used to hunt this reptile for dinner. Now they swim alongside the turtles near some islands. The number of nesting females has jumped to more than 400 a year. There were only 67 in 1973.
Pollution and habitat loss have made it hard for sea otters to stay afloat. In 1938, there were only several hundred otters off the coast of California. Today, there are more than 2,500.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.04958484694361687,0.1416468620300293,0.7299116849899292,0.0238324087113142,0.05502418428659439
369,"For many years, parents in Honduras have been giving their children unusual first names. Some parents in the Central American country have given their children such names as Bujia, which means ""Spark Plug,"" or Llanta de Milagro, which means ""Miracle Tire."" Other parents have named their children after famous American presidents. For example, one kid's first name is Bill Clinton, and another kid's name is Ronald Reagan.
Now, a government committee in Honduras wants parents to stop giving their children such unusual names. The committee worries that some kids could tease those kids with uncommon names. ""Without a doubt,"" the committee said, ""such names are a bother to the people who have to carry them through life.""
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,1,0.33269330859184265,0.4235781133174896,0.22219035029411316,0.008911729790270329,0.012626394629478455
303,"This summer, when 'N Sync took the stage at Giants Stadium in New Jersey, Morgan Oseiki was there. The 9-year-old told
that the group did more than ""Bring in' Da Noise."" The members of the band talked about the dangers of illegal drugs.
Justin Timberlake, Chris Kirkpatrick, Lance Bass, JC Chasez, and Joey Fatone have joined forces with the White House Office of National Drug Control Policy. The drug policy office designs programs to help kids stay away from drugs.
Because 'N Sync is one of the best bands today, the White House office asked the group to bring its anti-drug message to kids. ""We think having ['N Sync] as part of our team is really going to raise the volume on our message to kids,"" said Edward H. Jurith, who is head of the White House office. Together, the White House office and 'N Sync are promoting the National Youth Anti-Drug Campaign.
As part of their summer tour, the boys talked about their ""anti-drugs,"" the things they do instead of drugs. The group also invited kids to send their anti-drugs to the Office of National Drug Control Policy.
Here's what some kids said their anti-drugs are:
Grace Chen, 11, of Glen Dale, Maryland, said it's music. She plays the violin.
Rachel Acevedo, age 10, of Altamonte Springs, Florida, said it's swimming.
Dipo Adedeji, age 11, of Glen Dale, Maryland, said it's basketball.
Abigail Tang, age 12, of Brooklyn, New York, said it's writing.
Diana Barrientos, age 11, of Alexandria, Virginia, said it's drawing.
Study the Map: 'N Step with 'N Sync
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.06947660446166992,0.2604670524597168,0.6326061487197876,0.01332995668053627,0.024120250716805458
122,"In October, a colorful object blazed through the sky over several states. Hundreds of people in Colorado, Utah, and Idaho saw the bright light. Many of them called local authorities to report what they saw.
""We've gotten several reports of [a] brilliant white light the size of a basketball with blue flames turning to orange,"" said one police official.
The people had seen an unidentified flying object, or UFO. Many people think that UFOs are spacecraft from other planets. Actually, a
is anything that you see in the sky and cannot identify. Usually, even the most mysterious UFOs are eventually explained.
Experts say the UFO seen in October was most likely a meteor, or space rock streaking through Earth's atmosphere. Other UFO sightings, however, remain a mystery.
For years, the U.S government has been studying UFO sightings. Much of the information that the government has gathered on UFOs is top-secret.
Now a new group wants the government to tell everyone what it knows about UFOs. The group is called the Coalition for Freedom of Information (CFI).
""It is time for the government to declassify records that are more than 25 years old and to provide scientists with data that will assist in determining the real nature of this phenomenon,"" said John Podesta. Podesta is a former White House official and a CFI member.
The members of CFI asked the government to release information about specific UFO sightings. One such sighting happened in December 1965.
On that cold night, people in western Pennsylvania saw a bright light streak through the sky. The light looked liked it crashed behind some hills.
The mysterious object might have been a rock from space. A space rock that crashes into Earth is called a meteorite. However, several witnesses claimed that soldiers searched the area where the object ""crashed."" They say the soldiers loaded a car-sized object onto a truck, placed a tarp over the object, and drove it away-never to be seen again.
The members of CFI claim that the U.S. government has never released information about the sighting and the object. ""We can't come up with a reason why this information is being withheld. The government won't even acknowledge that the incident took place, but we know that it did,"" said one CFI member.
For now, the exact nature of some UFOs remains a mystery. CFI members hope that the answer lies in secret government papers. They say they are only searching for the truth and they want everyone to know the truth.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.05020519718527794,0.1390276402235031,0.7340586185455322,0.02234712615609169,0.05436146259307861
72,"A group of students discovered more than 85 ancient canoes last April in a dry lake bed in Florida. Scientists later dug up the canoes to study them. They recently reported that the canoes were built between 3,000 and 5,000 years ago.
The students found the canoes in a lake near Gainesville, Florida. The Seminole people used to live near the lake. Seminole Chief James Billie said his ancestors called the lake
, which means ""place of the long boats.""
The sunken wooden canoes were exposed when the lake's water level dropped last spring. The mud at the bottom of the lake had preserved the canoes.
The scientists who studied the canoes say they are 22 feet long. After studying the canoes, the scientists returned them to the lake bed. They explained that leaving the ancient canoes exposed to the air would have caused them to crumble in a few days or weeks.
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,2,0.11987221986055374,0.4019986093044281,0.45134982466697693,0.011011220514774323,0.015768131241202354
191,"One polar bear spent part of the summer feeling a bit off-color. The 14-year-old bears snowy white fur briefly turned purple after she was given medicine to treat a skin problem.
The bear, named Pelusa, lives at a zoo in Argentina--a country in South America. When Pelusa changed shades, visitors flocked to the zoo to see her purple coat. That must have been a ""berry"" strange site!
All trademarks and logos are property of Weekly Reader Corporation.
",2,WRLevel4,0,0.49135494232177734,0.34019118547439575,0.14474554359912872,0.009510890580713749,0.014197413809597492
