Index,Text,Grade,Type
183,"The gray areas show the states and the parts of Canada that lost power.
One 11-year-old girl from New York City won't forget where she was when the lights went out one late afternoon in mid-August. She was trapped for three hours in an elevator until firefighters rescued her.
Neither will one Pennsylvania family. They were stranded on a roller coaster in Ohio when the ride came to a grinding halt. Amusement-park employees helped them safely walk down the track.
August 14 marked the date of the worst blackout in U.S. history. From Michigan to New York to parts of Canada, 50 million people found themselves without electricity.
was to blame. The power grid is the system that controls the country's flow of electricity. The electricity was out for 48 hours in many places.
Officials are investigating what caused the power failure. As
went to press, officials said a power failure near Cleveland, Ohio, was the start of the problem. From there, the blackout raced through the northeast parts of the country, much like falling dominoes. A backup alarm system failed.
The United States and Canada formed a task force to make sure another widespread blackout doesn't happen. Preventing a repeat blackout involves fixing the way electricity flows through the power grid. Some people want the government to spend more money on additional, stronger power lines and newer equipment.
""We've got to quickly get to the bottom of the question of what happened, how it spread, and what we need to do to make sure it doesn't happen again,"" said one government energy official.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
728,"George W. Bush and Richard Cheney are the Republican team.
The final countdown to Election Day has begun. On November 2, millions of Americans will head to the polls to vote for the next president of the United States.
The race to the White House is long and hard, but the finish line is in sight for President George W. Bush and Senator John Kerry. As Election Day draws close, the candidates are busy
Each of the candidates for president belongs to a
. That isn't a party with cake and balloons--although each candidate hopes to be celebrating with a victory on Election Day.
A political party is a group of people who have the same ideas about how to run the country. There are two main political parties in the United States: the
Sometimes, candidates run for president without the support of the two main parties. They are called
Bush, the 43rd president, is the Republican candidate who wants to be reelected. His running mate is Vice President Richard Cheney.
John Kerry, a U.S. senator from Massachusetts, is the Democratic candidate running against Bush. His running mate for vice president is John Edwards, a U.S. senator from North Carolina.
John Kerry and John Edwards are the Democratic team.
With Election Day just weeks away, the presidential candidates are crisscrossing the country on the campaign trail to get their messages out. They are meeting voters, giving speeches, and telling people why they think they are best qualified to lead the country.
The candidates are also speaking out about important
, or problems, that our country faces. Some of those issues include rebuilding Iraq, protecting the environment, and improving schools.
Political polls predict that the 2004 presidential election will be a close race. The candidates know that every vote will count.
""I want to be your president for four more years,"" Bush said in a speech on the campaign trail. ""From creating jobs to improving our schools, from fighting terror to spreading the peace, we made much progress, and there is more to do.""
Those issues are important to Kerry too. ""You meet incredible people, and you want to make their lives better,"" said Kerry. ""They tell you about their lives--their schools, the cost of health care, or their sons and daughters serving in Iraq. It's a huge sense of responsibility and a daily reminder of why elections are so important.""
Who will be the best person for the job? The American people will decide on Election Day.
Winning the presidential election tops the list of George W. Bush and John Kerry these days, but that wasn't always the case. Both candidates dreamed of being sports stars as kids.
President Bush was born in New Haven, Connecticut, on July 6, 1946. His family moved to Texas not long after he was born.
As a child, Bush dreamed of becoming a baseball player. One of his hobbies was collecting baseball cards. When he was 10 years old, Bush used to mail cards to famous baseball players to have them autographed and returned to him.
Before being elected president in 2000, Bush was a part owner of the Texas Rangers baseball team. He also served as governor of Texas for six years.
Senator Kerry was born in Denver, Colorado, on December 11, 1943. His family moved to Massachusetts a few months after he was born.
As a child, Kerry wanted to become a hockey player and even thought about becoming a football player. His interest in sports continued through the years. He played hockey, soccer, and lacrosse in college.
As he grew up, Kerry began to think about public service. Before serving as a Massachusetts senator for the past 20 years, Kerry was the lieutenant governor of that state for two years.
Did you know that animals represent the two main political groups in the United States? Thomas Nast, a political cartoonist, first used the animals as symbols in the late 1800s.
The elephant is the symbol for the Republican Party. The donkey is the symbol for the Democratic Party.
If you had five minutes to talk to each of the presidential candidates, what would you want to tell them?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
512,"Some of Dr. Seuss's books have been made into blockbuster movies.
Hollywood filmmakers often like to go by the book, turning pages into movie hits. Quicker than you can say ""muggle,"" Harry Potter soared through J.K. Rowling's books onto the big screen.
Harry wasn't alone. Stanley Yelnats was digging up dirt in the book
long before he was starring on a movie set. Author Louis Sachar wrote both the book and the
Now Dr. Seuss fans can look forward to the movie version of
, which pounces into theaters this month. This classic children's book was penned in 1957 by Theodor Seuss Geisel-better known as Dr. Seuss.
, or changing, classic children's books for movies is nothing new. From
, many children's tales have been transformed into box-office successes.
Bringing a beloved children's book to life is not always easy, say filmmakers. Readers often have a vision of the book in their minds. They can be easily disappointed if the movie does not live up to their vision of the original story.
Another challenge that filmmakers face is having to cut long stories to fit a two-hour movie time frame. Taking a short piece of fiction like the 61-page
and turning it into a feature-length film is no easy task either.
""If you just copied the book, that wouldn't be interesting,"" Bo Welch, director of
Dr. Seuss' The Cat in the Hat
That's why movies are often different from the books on which they are based.
, a gentle tale about a mouse's adventure, became a fast-paced movie. To prepare
for the big screen, filmmakers added new characters and made plot changes, such as taking the kids outside the house.
Despite the changes, filmmakers held true to Dr. Seuss' message from the book: Use your imagination to have fun. ""More than anything, I wanted to make sure we honor the book,"" said Mike Myers, the actor who plays the Cat.
The movie achieves that goal through its bright scenery and costumes. It also draws on some of the book's well-known scenes. Those include images of the Cat balancing on a ball, the children looking out the window on a rainy day, and the clean-up machine.
Filmmakers are always in need of strong story lines, and children's books are often a good place to find them.
are a few other children's titles that will hit the big screen next year.
What other challenges might a filmmaker face when adapting a children's book into a movie?
A movie inspired by a book can encourage people to read a title for the first time, or to reread it. ""Some really great films have come out of books because of their stories,"" a publishing official told
. Can you think of any others?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
320,"Martin Luther King Jr. was a leader in the civil rights movement.
People can now tour the Alabama home of famous civil rights leader Dr. Martin Luther King Jr. (1929-1968). The house, in the state's capital of Montgomery, has been restored and was recently opened as a tourist attraction.
""[The house is an important] destination... for all people interested in American history,"" said Lee Sentell, Alabama's tourism director.
King lived in the house from 1954 to 1960. During those years, he became one of the leaders of the
As part of that movement, King and others fought to ensure that African Americans received the same treatment under the law that white people received.
When King was growing up in the South, African Americans were not allowed to go to the same schools as white people. They were also forced to use separate restrooms and drinking fountains and had to sit in the back seats of public buses.
A Look Back at a Leader: Martin Luther King Jr.
January 15 1929: Born in Atlanta, Georgia
August 28, 1963: Delivered the ""I Have a Dream"" speech in Washington, D.C.
December 10, 1964: Received the Nobel Peace Prize
April 4, 1968: Assassinated in Memphis, Tennessee
January 20, 1986: Martin Luther King Jr. Day first observed as a national holiday
King worked to change the laws through peaceful protests. While he was living in this home, he led the famous 1955 Montgomery bus boycott. African Americans protested against having to ride in the back of public buses.
, or refused to ride, the buses. As a result of the boycott, the law was changed to provide people with equal seating on public buses.
The success of the boycott led King to national fame. He continued to work for equality, drawing huge crowds to hear his powerful speeches. In August 1963, King gave his famous ""I Have a Dream"" speech on the steps of the Lincoln Memorial in Washington, D.C., before more than 200,000 people.
The restoration of King's house is just in time for Martin Luther King Jr. Day, which is celebrated this year on January 19. It's more than just a day off from school for many students.
To honor King's dedication to helping others, many kids will participate in community service projects. As King once said, ""Everybody can be great because everybody can serve.""
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
636,"Our nation is harmed when we let our differences separate us and divide us
Governor George W. Bush says he will enforce current
laws made to protect the personal rights of people. He also says that education is the best way to end racism. He wants to improve all schools. He also wants to work with civil rights groups, such as the National Association for the Advancement of Colored People (NAACP).
Affirmative action is good for the United States... and I will fight for it
Vice President Al Gore wants to continue affirmative action programs, programs that help African Americans and other minorities. He wants more money to enforce civil rights laws. Gore also says increasing the
, the lowest amount an employer can pay employees, would help African Americans. He wants all people to have access to better schools.
Election 2000: The Candidates Speak Out on the Environment
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
426,"Scientists make a splash with the discovery of new marine species.
Scientists in Indonesia think they have found hidden treasure52 new types of marine animals! The researchers believe that the 24 types of fish, 20 types of corals, and 8 types of shrimp are new to science.
The researchers spotted the new species off the coast of Papua, a province on one of the more than 13,500 islands that make up Indonesia. The area, Birds Head Seascape, is one of the worlds most diverse marine regions.
""These Papuan reefs are literally species factories,"" says Mark Erdmann of Conservation International, who led the expedition. Many of the species are believed to be
to the area, meaning they are not found anywhere else.
Birds Head Seascape is part of Asias ""Coral Triangle."" The Triangle covers about 70,000 square miles in the Indian Ocean. It is home to more than 1,200 species of fish and almost 600 kinds of reef-building corals.
But the marine marvels off Papuas coast may be in danger. The Indonesian government is considering a plan to increase commercial fishing in the east, near Papua, because Indonesias western seas are overfished.
Wildlife groups are against the plan. They say it is
or absolutely necessary, to protect Birds Head Seascape. ""Its extremely important because this area is the center of coral reef
,"" Sherry Flumerfelt of the Coral Reef Alliance told
refers to the variety of species in a particular environment. We need to ""make sure these species are protected,"" says Flumerfelt.
Here are a few of the standout species that scientists recently spied in Indonesia.
A bottom-dwelling epaulette shark uses its fins to ""walk"" across the ocean floor in search of shrimp, crabs, snails, and small fish.
When its time to attract a mate, a male flasher wrasse ditches its drab brown hue for some brighter colors.
There are three times more fish in the Birds Head Seascape than in the Hawaiian Islands, including this newly discovered one.
Only a fraction of all marine species have been found. Why might it be difficult to find new ocean creatures?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
668,"The planet's famous rings have changed in the past 25 years.
Cassini is studying Saturn and capturing pictures of its rings.
Scientists have uncovered some of Saturn's secrets. Researchers recently learned that the planet's famous rings have changed during the past 25 years. The information has been collected from tools aboard the
, or circling, the ringed planet last year.
is studying Saturn and capturing pictures of its rings. Its ring bands are named with the letters
. The rings, however, are not in alphabetical order. They were assigned a letter in the order in which they were discovered.
One of the most surprising finds is that parts of Saturn's innermost ringthe D ringhave grown dimmer since 1981. In addition, the D ring has moved 125 miles closer to Saturn.
What do these new discoveries mean? Scientists aren't sure, but hope the discoveries will reveal clues about the age of the rings around the sixth planet from the sun. ""I don't think Saturn's rings will disappear anytime soon, but this tells us how the rings are [changing] and how long they might last,"" says Linda Spilker, a scientist with the U.S. space agency, NASA.
Although Saturn's rings appear solid, they are actually made up of pieces of rock, ice, and dust. Those pieces vary from the size of tiny dust particles to the size of large mountains.
Scientists are also studying the shimmering rings to learn more about how the solar system formed 4.5 billion years ago. They say that Saturn's rings are a model of the gas and dust that once surrounded the sunthe center of the solar system.
The image of Enceladus was taken by the
spacecraft. Enceladus is one of Saturn's 47 known moons. The red areas appear to be craters and ridges on the icy moon's surface.
Other images revealed water vapor escaping from cracks on the moon. Water vapor indicates that Saturn has an
, a layer of air that surrounds a planet.
Tiny Enceladus now joins Mars and Jupiter's moon Europa as places in the solar system that may have liquid water beneath their surfaces. Water is necessary for life to exist.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
152,"When penguins in the southern Atlantic Ocean look up to see a plane or helicopter, they fall over. Pilots call the backward flop ""the penguin plunge.""
""It was amazing,"" said one pilot. ""[The penguins would] all lean back farther and farther as they craned their necks to get a look at the helicopters. Then they'd fall on the ground like a pack of cards.""
Scientists are going to an island near Antarctica to study the problem. The island is home to 400,000 king penguins. King penguins weigh an average 77 pounds and are about 3 feet tall.
The scientists fear the penguin plunge may be causing the penguins to leave their eggs unprotected. As a result, fewer eggs may hatch.
If the scientists find that toppling penguins is a widespread problem, the routes of planes and helicopters flying over the area may be changed.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
671,"1. Stand behind the choking person and wrap your arm around his or her waist.
2. Make a fist and hold it against the person's stomach, about halfway between the belly button and the rib cage.
3. Grab your fist with your other hand. Press it in with an upward thrust. Repeat until the person stops choking.
At first, the morning was just like any other. Ten-year-old Emily Hartman from Michigan and her family had gathered to eat breakfast. Her mother was eating cereal in between morning chores.
Suddenly, Emily's mom began choking and could not breathe. Some of the cereal had lodged in her throat. That is when Emily quickly jumped into action and performed a lifesaving move called the Heimlich (HIGHM-lik) maneuver.
The Heimlich maneuver is a simple emergency technique that can save the life of a person who is choking. Each year,
hears from kids across the country who have successfully performed the Heimlich maneuver.
Emily Hartman's mom sent us a letter describing how her then fourth-grade daughter saved her life. When she asked Emily how she had learned the lifesaving move, Emily replied, ""I read it in my
Choking had been among the leading causes of death in the United States until the Heimlich maneuver was invented. Henry Heimlich, a doctor from New York, devised the emergency maneuver, which was named after him.
In 1974, Heimlich published his findings. One week later, the new technique first saved a choking victim.
Before Dr. Heimlich's discovery, slapping a choking person on the back was the recommended technique. Studies later showed that backslaps could actually cause an object to get stuck even tighter in a person's throat, causing death.
Today, the Heimlich maneuver is the recommended emergency method for a choking victim. Since the move was first introduced, it has saved more than 60,000 lives.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
71,"'Who You Gonna Call?': The Powerpuff Girls
Step aside, Power Rangers. There's a new group of heroes in town--
. The three girls--Buttercup, Blossom, and Bubbles--are crime-fighting girls on their own TV show.
The trio of tots is very popular. ""They're special,"" said Laura Fodora, age 12. ""Superheroes are [usually] for boys, and this is for girls."" But believe it or not, more boys than girls actually watch the show.
Today is Friday the 13th. The fear of the number 13 is known as
. The fear of big words is...
Powerpuff mania has also hit stores. Kids are buying all kinds of merchandise related to the TV show. You've probably seen pens, pencils, lunch boxes, and backpacks with the Powerpuff Girls on them. Laura has a talking Buttercup doll, dog tags, pens, pencils, and Powerpuff stuffed animals and Beanie Babies. By the end of the year, stores hope to sell more than $200 million worth of Powerpuff stuff to kids and their parents. But the powerful Powerpuff Girls aren't stopping there. A movie is planned for 2002.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
217,"An Iowa class heads into high-tech tests.
Every student in class has a remote control, and the kids are clicking away at the screen. But they aren't changing channels. They're taking a test! Terry Rex's fourth graders at Wings Park Elementary School in Oelwein, Iowa, are using a new kind of classroom technology. Instead of writing with pencils on exam papers, the students use remote controls to take tests.
""It's more fun,"" Courtney Ricchio, 9, told
""I don't have to write, and my hand doesn't get tired."" The remote controls are part of the Classroom Performance System (CPS). When students use CPS to take a test, the questions appear on an electronic screen. Students key in their answers on the remote-control response pad.
Rex is one of the first teachers in Iowa to use CPS. His students use the technology for more than taking tests. They also play learning games with the system. Sam Myott, 9, says his favorite CPS activity is a football game. ""It's a math game with multiplication and subtraction,"" he told
""Since it's on the computer, it's more fun than a worksheet on your desk.""
Some teachers think using CPS to grade a test is more
or a better use of time, than grading a written test. The computer keeps track of the students' answers and prints out their grades at the end of the day. The computer also reports which questions the class found most difficult to answer, so Rex can review them with the group.
Classrooms across the country are trying out new teaching gadgets.
Sixth graders Marina Gagliano and Kerry O'Conner of Wellwood Middle School in Fayetteville, New York, label parts of a microscope on an interactive whiteboard. The whiteboard allows students to use their fingers to click and tap answers on the projected image.
Fourth and fifth graders at Elton Hills Elementary School in Rochester, Minnesota, are on the move. Their classrooms have no chairs! Tiny desks hold high-tech gadgets, such as laptops and iPods, with different lessons. Researchers say this setup may be healthier for students than sitting at desks all day.
Tell us what tech tool you would like to see at your school. E-mail us at WRNews@weeklyreader.com.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
390,"Jazz musician Wynton Marsalis trumpets support for his hometown, New Orleans.
Jazz trumpeter Wynton Marsalis hopes to bring some rhythm back to New Orleans, Louisiana. Days after Hurricane Katrina destroyed the city, Marsalis started raising money for those affected by the tragedy. The city holds a special place in the musicians heart. Not only was it the birthplace of jazz music, but it is also his hometown.
In September, Marsalis organized a benefit concert in New York City called ""Higher Ground"" to help the people of New Orleans. The concert raised more than $2 million dollars. Marsalis also recently spoke before Congress on behalf of the city. ""We should use the chance to rebuild New Orleans to find our soul as a nation,"" he told members of Congress.
Marsalis was born in New Orleans in 1961. At age 7, he started playing the trumpet. Five years later, he began playing with local bands and
An orchestra is a large group of musicians who play instruments together. Since then, Marsalis has made more than 40 recordings and has won many awards for his music.
Over the years, Marsalis has worked hard to bring jazz back to center stage in the United States. He has also been a champion of music education for kids.
Jazz became popular in New Orleans during the 1920s. It is a lively type of music in which players often make up their own tunes or add notes in unexpected places.
is a type of music that contributed to jazz. Although many blues lyrics reflect sadness, others express how to overcome lifes troubles.
Will New Orleans swing once again? ""Were blues people,"" Marsalis said in an interview after the concert. ""And blues never lets tragedy have the last word.""
Wynton Marsalis temporarily put down his trumpet to write his first childrens book. In his book Jazz ABZ: An A to Z Collection of Jazz Portraits, Marsalis wrote poems about 26 jazz legends. Here are three famous jazz greats:
(1899-1974) was a jazz bandleader, songwriter, and pianist. He was born in Washington, D.C., and began playing the piano at age 7.
(1901-1971) was a trumpet and cornet player and singer who became famous during the 1920s. Born in New Orleans, he is considered one of the worlds greatest jazz musicians.
(1917-1996) was known as the ""First Lady of Song."" Born in Newport News,Virginia, she became one of the most popular singers in jazz history.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
640,"Construction workers in Rome, Italy, recently dug up the ruins of an ancient poet's house. While digging a trash dump, the workers discovered the house that belonged to Ovid, a poet who lived about 2,000 years ago.
, located on the banks of the Tiber River. Many of his poems and letters are about his villa. Just as Ovid was becoming a great poet, he offended the emperor of Rome and was forced to leave his beloved villa for a distant city. While he was away, he wrote nostalgic letters about his home.
Scientists are amazed by the discovery. ""By itself, the villa is a notable finding, but it acquires even more value because it is the place where one of the greatest poets in Rome lived,"" explained Gaetano Messineo, one of the scientists at the dig.
City officials in Rome plan to put up a building around Ovid's ancient villa to protect it. But the area will not look as it did in Ovid's time. A dump and a four-lane highway now block the views of the Tiber River that Ovid wrote about in his poetry.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
143,"The Toy Industry Association has come up with a list of the 100 most treasured toys from the past century. It's all part of the 100th anniversary of the American International Toy Fair that was held in New York City in February. Here are a few favorites chosen by the editors at
. Are any of these in your family's toy chest? Take a peek.
John Lloyd Wright, son of the famous architect Frank Lloyd Wright, invented Lincoln Logs in 1916. He came up with the idea during a trip to Japan with his dad, who was designing an earthquake-proof building.
Arthur Melin and Richard Knerr invented the Hula Hoop in 1958. They got the idea from a friend who saw schoolchildren in Australia twirling bamboo hoops around their waists for exercise.
Do you know Barbie's full name? Barbara Millicent Roberts was created in 1959. Today, three Barbie dolls are sold around the world every second.
Slinky was invented by accident. In the early 1940s, a spring fell off the desk of Richard James, a marine engineer. It tumbled end over end across the floor.
It hit toy store shelves in 1948, and the rest is history.
The first battery-powered train was created in 1900 by Joshua Lionel Cowen not as a toy but as a window display to get New Yorkers into his store. More shoppers were interested in the Lionel train than the other products in the window. Since then more than 50 million Lionel train sets have been sold.
In 1949, Ole Kirk Christiansen invented plastic LEGO bricks in Denmark. Since then more than 206 billion have been made. LEGO comes from the Danish
In 1964, G.I. Joe became the world's first action figure. Today, two out of every three American boys own a G.I. Joe action figure.
Crayola crayons turn 100 this year! In 1903, Edwin Binney and C. Harold Smith made the first box of Crayola crayons. Each day, 12 million crayons are made. By age 10, the average child will have worn down 730 crayons.
Mr. Potato Head was invented in 1952 and celebrated his 50th birthday in 2002. He was the first toy to be advertised on television. In 1987, he was honored at a White House ceremony when he turned his pipe over to the U.S. Surgeon General.
Sculptor Xavier Roberts first showcased Cabbage Patch Kids as part of an art exhibit. The Cabbage Patch Kids became the most successful dolls in history, with more than 3 million sold in 1983, their first year on the market.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
436,"Tyrannosaurus means ""tyrant lizard,"" and this meat-eating dinosaur was given its name for a reason. Tyrannosaurus rex, or T. rex, had a powerful jaw and sharp teeth to attack its
. Prey is an animal that another animal eats for food.
T. rex roamed the Earth about 85 million to 65 million years ago. Although T. rex is known for its bone-crushing bite, its image as a ferocious killer is up for debate. A new exhibit at a museum in London poses this question: Was T. rex really a killer?
New evidence suggests that T. rex might have actually been a
. A scavenger, such as a vulture, feeds on the
, or dead bodies, of other animals. Like a vulture, this dinosaur had a strong sense of smell, which might have led it to scrounge for leftovers.
Jack Horner. A paleontologist is a scientist who studies dinosaurs. ""Everything says [T. rex] lived on dead meat,"" said Horner.
, or meat eater, fed on carcasses? He says that T. rex, which weighed 7 tons, was too heavy to run fast enough to catch other animals.
At 40 feet long, this dinosaur was about the size of a truck. In addition, T. rex had tiny arms, which would have made it difficult for this creature to catch a moving target.
According to Horner, there is no evidence that suggests that T. rex was a
. A predator, such as a lion or a shark, is an animal that hunts other animals for food.
Another paleontologist agrees that T. rex was not built for speed. However, she argues that T. rex could have caught slow-moving prey. ""I think it was partly a scavenger and partly a hunter. It could have killed old or weak animals.""
The exhibit leaves it up to visitors to judge for themselves. Recently, a show of hands from a group of kids suggested it was likely a combination of killer and scavenger.
""The answer is that we will probably never be certain,"" said Horner. ""But as long as we keep asking the questions, we are serving science.""
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
366,"""I encourage all young people to take care of their bodies and [avoid] using tobacco, drugs, or alcohol. With clear minds, young people can achieve their goals and dreams.""
George W. Bush wants a federal law similar to a Texas state law. The Texas law makes stores that sell cigarettes to minors pay the state money as punishment. Bush also wants to stop tobacco companies from advertising their products near schools and churches.
""Getting cigarettes out of the hands of kids before they get hooked is a family value. I will crack down on the [tobacco ads] aimed at our children.""
Al Gore has accused tobacco companies of persuading teenagers to smoke cigarettes as a way of replacing the 400,000 people who die each year from smoking-related illnesses. He wants to make sure that tobacco companies cannot advertise to kids. Gore also wants to make it harder for kids to buy cigarettes.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
342,"In the house: Members of Congress meet in the Capitol.
, more and more lawmakers are speaking Spanish. Congress is the branch of government that makes the laws. Congress is made up of the House of Representatives and the Senate.
""Many politicians are studying Spanish,"" says political expert Michael Shifter. Some lawmakers are taking Spanish classes and debating their positions in Spanish. Others hold
press conferences in English and Spanish. Bilingual refers to being spoken or expressed in two languages. Some lawmakers of Hispanic origin also speak to each other in Spanish.
The increased interest in Spanish follows a sharp growth in the Hispanic population in the United States. Hispanics, also known as Latinos, make up the fastest-growing minority group in the country.
Hispanic Americans are people in the United States whose families come from Spanish-speaking countries. Most of those countries are located in Central and South America. The latest
, or population count, shows that more than 41 million people in the United States are Hispanic.
Check out these Spanish words that some lawmakers in Congress use.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
375,"Meet a robot that has been busy tooting its own horn. A trumpet-playing robot made its debut at a hotel in Japan in March.
The robot played the song ""When You Wish Upon a Star."" After its performance, the 4-foot-tall droid bowed its head and waved its arms in response to the audience's applause.
Although the musical droid doesn't have a name yet, it is the latest in a string of
that scientists have built in the past few years. Humanoid robots are high-tech machines that act lifelike and are programmed to do jobs that people typically do.
Japanese companies lead the way in creating humanoid robots. Japan is thought to be the leader in
Other humanoid robots created by Japanese companies have been getting plenty of attention even without playing the trumpet.
Japanese scientists introduced ASIMO (ah-SEE-moh), the world's first stair-climbing robot, in 2000. The 4-foot, 115-pound ASIMO's many talents include walking, holding objects, speaking Japanese, and recognizing faces. ASIMO recently finished a world tour. The tour included several stops in U.S. cities so kids and adults could learn more about it.
Like ASIMO, QRIO (KYOOR-ee-oh), can talk and recognize faces. QRIO, which was unveiled in Japan in December 2003, can also run, jump, throw a ball, dance, and even belt out a tune.
In March, QRIO conducted Beethoven's Fifth Symphony in Japan. Before the rehearsal in front of a live audience, the robot grumbled, ""I'm feeling nervous.""
Today, robots come in all shapes and sizes. Many robots are used in factories. They help build cars, inspect computer parts, and package food. Robots speed up production on assembly lines and help save companies both time and money.
Robots also perform tasks that are difficult or dangerous for humans. Robots have explored the far reaches of space and traveled into active volcanoes.
that when robots were first introduced in the 1960s, they performed only jobs that were ""dirty, difficult, and dangerous."" That, however, is starting to change. Today's engineers hope that the new breed of humanoid robots will improve people's lives.
Many people are excited that humanoid robots may one day be able to lift people confined to beds or wheelchairs. The robots may also be able to help elderly people with chores such as vacuuming and taking out the garbage. Some people, however, worry that robots may take away jobs that are now performed by humans.
Although the humanoid robots have been busy making public appearances, they aren't for sale yet. If you really want a robot that will clean your room and help out with chores, you still have to wait a bit longer.
1. QRIO shows off some dancing skills. QRIO stands for ""quest for curiosity."" Why do you think the robot was given that name?
2. ASIMO (which is short for Advanced Step in Innovative MObility) walks down a flight of stairs.
3. In March, this latest humanoid robot-still unnamed-plays the trumpet at its first public appearance in Japan.
Robots are used for a variety of purposes from helping out in offices to performing surgery.
2. Sico the robot helps children paint pictures at an Arkansas hospital.
3. There is a two wheeled robot that can guide blind people.
How does technology help improve people's lives?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
665,"In San Francisco, baseball last season went to the dogs-- Portuguese water dogs, that is.
A team of six Portuguese water dogs helped the San Francisco Giants every time the baseball team played at home at Pacific Bell Park. The dogs are members of the Baseball Aquatic Retrieval Korps (BARK). They retrieved home run baseballs hit into nearby McCovey Cove.
BARK uses Portuguese water dogs because they are excellent swimmers. The dogs have webbed feet and use their tails as rudders. Portuguese fishermen use these swimming hounds to herd schools of fish into nets and deliver messages between ships.
A local animal shelter, Pets In Need, auctioned the balls that Rio, Shadow, Topper, Surfer, Kyma, and Justy retrieved. The money is used to help other animals at the shelter.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
479,"The paragraph below is from an article in
. There are six errors in the text. Can you find them all?
Dozens of vulcanologists bravely climbed Mount Etna each day They hopped that the mountain of fire would be a good teacher? 'We will probably learn more about this volcanoe during this eruption than had been learned in 3,000years,' said Boris Behnke, a german scientist.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
113,"Don't blame the Wicked Witch of the West. A pair of ruby slippers that Dorothy wore in
was stolen from the Children's Discovery Museum in Grand Rapids, Minnesota. Grand Rapids is the hometown of Judy Garland. She played the role of Dorothy in the 1939 movie. The slippers are one of four pairs of shoes that remain from the classic film. The slippers belong to a Los Angeles man who lent them to the museum. Police are conducting an investigation to find the stolen shoes.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
244,"Have you ever dreamed of throwing the winning touchdown pass at the Super Bowl or of driving the winning car at the Indianapolis 500? Brandon Conover, age 10, recently got to act out one of those dreams.
child reporter from California, recently spent the day with the cast of Disney Channel's
is about two teens, Nick Lighter and Morgan Hudson. The two inherit an old football jersey, which magically allows them to visit famous sports stars and sports events.
Sports superstars such as surfer Kelly Slater and skate-boarder Bob Burnquist have appeared on the show.
because it's funny and cool when the kids get to turn into famous athletes,"" said Brandon.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
419,"President Bush outlines his plans for the country.
The president asked Congress to support his Iraq plan during his State of the Union speech.
The house was packed when President George W. Bush delivered his State of the Union
on January 23. During his speech, Bush focused on his plans for bringing peace to Iraq and improving U.S. schools. He also discussed ways for the United States to use less oil and improve health care.
The president gives the State of the Union address every year in January at the Capitol building in Washington, D.C. The speech informs the country about the president's goals and the challenges facing the United States. The president was introduced for the first time in history by a woman Speaker of the HouseDemocrat Nancy Pelosi.
In his address, Bush defended his call to send more than 20,000 additional U.S. troops to Iraq. ""Our country is pursuing a new strategy in Iraq, and I ask you to give it a chance to work,"" he said.
Not everyone agrees with Bush's policies. Many members of Congress have argued that sending more troops will not help the situation in Iraq and that the plan will put more American lives at risk.
Bush also asked Congress to continue the school
or changes, put in place by the No Child Left Behind Act (NCLB). Bush said that NCLB ""has worked for America's children."" The law requires national math and reading tests for U.S. students. The White House has recently called for the law to require testing in science.
It was the first time Bush, a Republican, spoke to a Congress controlled by Democrats. He called for both political parties to come together. ""We can work through our differences and achieve big things for the American people,"" he said.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",3,WRLevel4
